PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14
-7.711945415329758,0.37020671250005815,-2.4591398045502655,0.8659827564645561,1.1812236854988107,-1.1010397691960738,-0.005349109720679573,-0.003295433118252226,0.17735840184652382,0.04154822780012491,0.2538480526153018,0.02854519490748244,0.14132793947742298,-0.051855106178451967
-7.5533550262800135,1.447004355433007,2.131646537300764,3.4169866327314495,-1.898869434853293,-1.122230172976722,0.5822197614998436,0.19024310587847984,-0.014972552322390234,-0.367361710328144,0.09019470538677368,-0.15222849531578403,-0.3117332913594579,0.21825795381956875
-6.93430446192099,-2.470602563318628,7.820296636583806,-2.2541094342291146,1.2986600688147452,-2.811523917804833,-0.2460436436856373,0.004065792980445149,0.13637578902807318,0.23465171237411567,-0.07879546686603223,0.195235864468351,-0.320974976575245,-0.17179123374356312
-7.079183872528852,-1.27203828099759,1.502482137465553,3.3358972873464343,1.5558223867745846,2.918550915541526,-0.19481651527856364,0.0032709066947941286,-0.17039113884426452,0.23943450036499742,-0.35890449104229993,0.2874152250952894,0.01839577542658183,0.22353258217411798
-7.220269538450551,-3.798434513265563,1.4738876630458582,0.7721547188759761,3.491738937665424,2.6642647635963717,0.040999934448951315,-0.16062220082629894,-0.05649111834478701,0.39562609032574564,-0.14816536198456076,-0.018197472125650354,0.5328375431675364,0.16214376576474443
-7.933058770982445,5.149947393348995,-0.00930303688901478,0.6481409052405519,4.919679908141904,1.7408109208719862,-0.13996673898846734,-0.48802111138993226,0.13109077227202293,-0.049108143375278364,-0.16228282421725,-0.14239648378433903,0.043275652125617,0.21396602914773852
-7.484628739941144,-2.5996591202686807,4.33969355537564,7.399650289363383,-4.769755760701512,1.5697235992371537,0.49607537099002685,0.6468333917484747,0.10388309338442298,-0.3354205559435972,-0.3502846554799205,-0.2594129087673637,0.012182213452720941,0.10911006027326661
-7.059211589984134,-2.4610842604935828,5.945334043333839,2.646364877588389,-2.7326599618291825,-1.6059998001568934,0.06490403723097357,0.28696586977905475,0.03707585458027769,-0.034732497474382514,-0.2832601268877639,-0.20195965924009707,-0.20344496219843336,0.2952933213206974
-7.847640919276792,-4.475726559319303,-5.000292794570447,1.5172369349773238,-2.231535232134826,-2.998716575784305,0.18394559063546895,0.28513594550030086,-0.2060392769885162,0.17408566821338542,0.1426858030023401,0.08887450179436761,0.001991819726207927,0.18008279061413054
-7.787045503211658,0.4822420143279749,-2.9255455442234855,1.5846694959491667,-1.1102395729959411,-2.6988005614001187,0.34468867781041307,0.017115148032971983,-0.1113052438453829,-0.04943353856832202,-0.20015238450389056,0.08908049907353165,-0.2858539976937133,0.25790325154775595
-7.292330939912938,-0.6591200306663594,0.4963079882856705,1.2815805760764445,1.3084467732428802,0.25663066053899625,-0.06330040540703222,0.0010576373998651336,0.2688183717222939,-0.08109601750430476,-0.36029399138081675,0.08695569713864755,0.03709414428944561,0.3538349300309628
-7.435833043167814,-2.5860237204444863,4.667373847331585,6.464101899163105,-4.1404730273570545,1.3060238809559999,0.5437290795278691,0.6818671552003784,-0.1530345287460363,-0.1825331701777023,-0.29521082335148946,-0.23485097734920707,-0.3634803383738787,0.1624915646136987
-8.102158519010837,5.24734051929747,-1.0319711536605147,2.9845979865647796,1.6571189693429758,0.924040495627937,0.4047406797275771,-0.18817846121559972,0.024193211933622207,-0.13966051999655696,-0.0808776071664981,0.03077325953660476,0.1462182044196958,0.14572461175757787
-7.4000389621656355,1.3569322278528173,3.0655089375371163,1.3034670239837578,1.1482547901955398,-0.1569645677673131,0.2013134039411232,-0.17071236306782833,0.11125179158876508,-0.10623124385934413,0.0012847809612143,0.283131739070329,-0.28906979620750584,0.1454674970839397
-7.793098203823129,-4.557015846243298,-5.730218879153784,3.8067377690719737,-2.706342828328107,-0.8937504807901103,0.247095615611162,0.2919703472619367,-0.30865920318868983,0.45961595199399097,0.1100685536952021,-0.038083492687581454,0.01804618486579612,0.15254135741447897
-7.11642857666224,-1.6826533517601185,-0.46913864463891597,0.5750292792064402,2.1401325035307526,0.3774398784784427,0.024449982612811772,-0.35712138667488985,0.09088365832095649,0.17882696875909126,0.08052779168464849,0.18838179747932088,-0.18599846842726458,-0.15431107552736217
-7.684949751622509,5.348075840180568,1.594166467863212,-4.392202677649139,6.117466789074146,-2.557364359024904,-0.10388069622932443,-0.629976519962812,0.3390590098962691,0.016186281656320956,0.23075060730966512,0.3280704206555616,-0.13165961373662438,0.019240489048347947
-7.256301173044987,-3.3120405002550264,1.1295408402290767,-0.3078357157473253,-2.7892272797823447,-5.252684385702499,-0.008815070879204181,0.3639844903508778,0.13291184564764325,-0.39626594084532996,0.2005149991897063,0.38553813666676234,-0.2542259689438768,-0.09877356527331545
-7.6200051001589095,-4.707251498074866,-4.583393068806371,1.264148185226581,1.3658808808891867,0.7437978224044144,0.31206077101116686,0.035590497959526304,-0.19344878460604176,-0.011976481063115751,0.4000865713202357,-0.10121296818068794,0.07523857049049637,0.2683901863469919
-8.005438612689359,5.6666225106657295,-0.503929304502359,-0.13429205038662984,-2.0166100155568567,-6.549406266065167,0.24311889440130205,0.13984254164389637,0.41902998429985744,-0.4248024161654127,0.2600811036988228,0.2587470672134848,-0.5834985585816119,-0.035829017849044804
-8.054609348574731,5.190365519203727,-0.7282368816325959,2.4074319645278206,2.9604435881176587,1.681999564927654,0.32235329423788545,-0.2856022652998214,0.04904384535836047,-0.07345240064004577,-0.09364366320667354,0.02897039352546255,0.2203851267191281,0.1363354840282147
-7.132150946587274,-3.6541154072015853,2.012143610556114,-1.2618842473197889,2.93478928402781,-0.14286998982010957,-0.06363408629322012,-0.3639706840026904,0.014129532625047262,0.20041821956715203,0.20081296082829939,-0.03309938544768724,0.12157465619877707,0.05151774841807758
-7.172101910732157,-2.678161639564603,6.314743400603379,2.4827769520132863,0.36398187282916394,1.678159006706958,-0.01389632432540862,0.03734053640803405,0.04432978327187194,-0.16242850713494436,-0.21801955906843395,0.03700641774344953,-0.0419665767319373,0.15334467657231535
-6.764608097610788,-3.515954831357538,1.7718665676899616,2.6660658782952984,1.16176327549182,2.406029503787966,-0.020146567117127395,0.043322075658278926,0.13641314568211585,0.012724290085295381,-0.00628496631168079,-0.029925680322378193,0.4561059629271868,0.31227554207199276
-8.065936414415596,5.492621320021414,-0.861148390241949,1.5746943267027138,-0.6918120838354236,-3.160929030350675,0.2084078707206117,-0.007376586422529631,0.06253179184467625,0.03618940188415174,0.08869703539117114,0.16315438206299618,-0.4152988980448369,-0.01677723202836152
-7.739370605254148,5.429948618209228,1.2057215442448015,-3.6355241777031684,4.463430556725546,-3.461995033996245,-0.27133639051936076,-0.5028634900431448,0.22139350886559805,0.10821547254402876,0.2079849729107348,0.22387784243468997,-0.1514041364262353,-0.12104041705958271
-7.825128365308732,-4.836171863356237,-4.844241928687577,2.511332108547176,2.3574831177227336,3.2639966915745275,0.10375116755951903,0.16689970129805623,-0.3804787091257104,0.1013962982275877,0.021225881895004933,-0.15846653144798128,0.45198348419021955,0.09509113474519426
-7.834439244979516,-4.829557928795738,-4.885312960851856,2.5432184333589274,2.0065814280728103,2.9442828481551677,0.248035547031571,-0.26995328627694504,-0.28709842455553997,0.08679518929897458,-0.019122116878379863,-0.1771546007550091,0.367486493643114,0.16343655048646086
-8.081323467052083,5.412508681884292,-0.9760723274527715,2.151049763075682,-0.02525427479218041,-1.7602043896791084,0.23483920935047667,0.07582605930680891,0.2635966682562533,-0.2820427058984419,-0.03833240282362365,0.09428989748722356,-0.06809190205637218,-0.05698026336670803
-6.856083367095145,-3.6211541336150157,1.5417952772041745,-0.049771251004034046,1.952533114696116,0.1463082665094875,-0.36053250402487286,0.011887344364015773,0.14988857083409846,0.2018249492046841,0.4164335462900387,0.1542673107423886,0.3934688668847256,-0.08000162888114644
-6.749023202401428,-0.6110784451971829,5.398064691819242,-0.20054084221947663,2.0808199055821768,-0.02115565796683646,0.10837422202782296,-0.0871985013199301,0.06439133097939297,-0.17561526257833726,-0.22136434280874084,0.35743875406446307,-0.059301429414225636,0.318841358083848
-7.020142578900454,-2.3037263919339503,7.257317797638404,-1.4956717490147624,-1.680497512520846,-4.9539735999618895,0.05861162687739934,0.43174480095952844,0.010261891512499165,-0.155384295197296,-0.08283635337850259,0.20404057441154083,-0.633941125719426,-0.16372739669945116
-7.8036702917366325,0.23479740700794977,-3.0848278061541143,2.9904643637788255,1.5015002799165675,1.8290660375449004,0.020473866221405092,-0.017932276683346307,0.0056648991773479975,-0.028620398835942387,-0.2628107611431637,-0.13799849218012625,0.11576808854874138,0.009269239081598704
-7.3335307040029765,-3.8454315418910063,-1.6485858663149775,2.798042558019237,-2.259303817110027,-1.237222556963451,-0.05391302097853879,0.1967591509565389,-0.17159071742969215,-0.26899185233478395,-0.34734749561474715,-0.27954753533574356,-0.12428520113727505,0.02477931699731473
-7.384814623556822,-1.2311532706015886,-2.3504578051010427,-1.4906245661310034,2.2533508229341224,-2.0654295514377443,0.12519159791799547,-0.08599122515518472,-0.2063097212612614,0.15378819430345864,0.1446663571134979,0.08322544601265054,0.21808497681289257,0.002739957197625796
-7.823500088264311,0.5956821205048077,-3.227410073915633,1.9478631662925676,-2.952132602471053,-4.159226627903586,0.20210025378859145,0.29527001893273086,-0.008960487678811217,-0.33161680276842403,0.030186311975685692,0.39031385436924576,-0.3120404993636205,-0.16620489108856032
-7.223226210728896,-3.451308054834601,1.3583573731891245,-0.35866957285894036,-0.5506397541975301,-2.720748360768575,-0.1374949475728759,0.14549085762431196,0.03612490312662778,0.13629819668088974,0.06180287968582608,-0.008110428043823984,-0.13260156558818056,0.29423908466265664
-6.718694095703567,-3.800969108454836,-0.920542993827196,0.847462228152016,-0.6708146226804578,-1.7161973418315708,-0.061681762049025604,0.05137803628308952,-0.525049001702061,0.15404799494866936,-0.14490777628109977,-0.3120379691315469,0.18207163245919533,0.0549815055845292
-7.402948106397506,-4.412816840020694,-3.3278629117987526,-3.1594328234040385,0.8923512265182448,-4.692786985692743,-0.37372664489389695,-0.27629290460626044,-0.2600388183187613,0.038872198666880305,0.21185359888593475,-0.017614544734686564,-0.07748118998342998,-0.07574148156991078
-8.20626555714404,5.4429909150195135,-1.7718794144466967,4.15668100647679,-1.9841341482042016,-1.542240359981705,0.29137028648641783,0.1724115593378424,-0.05284490466122154,-0.35511378447982583,-0.12857167416153054,-0.07072665125827075,-0.14738474731405837,0.23987038430564153
-7.408040363597253,0.34078454001498765,-2.7848284208040965,1.7812543944555803,1.206386525295142,0.2024330565291721,-0.1440342062266917,0.04121887466632322,0.21425623096363694,-0.256933400168706,-0.07999625745719706,0.13295849654502814,0.12053375515927495,-0.1363993629364151
-7.507606186824062,1.9233311825451234,-1.303071435719667,-0.06816866059820632,3.87337359954794,0.7762418445620262,0.27212778980144614,-0.13981562762433666,0.2631972271109093,0.10452036800928446,-0.002002259443703748,0.06503357979198203,-0.07927762884878081,0.07315171048181103
-7.075954799577983,-2.8081704562386913,6.910154691175053,1.4045783156148945,3.255429242589308,3.7436740769014585,-0.17799113909004446,-0.09970382986279958,0.08164859913421234,0.14187278542974938,-0.32351025463199196,0.13564282637404174,-0.001548673071874105,0.07531161527821886
-7.362372205302993,-0.5624525864304742,0.051811985766713094,2.071166550235761,-0.6881270790157806,-0.9028575664202866,0.1545565285828909,0.2023898983246763,0.48886949238276406,0.1250331624797903,-0.021765450430964298,-0.0030661035892131975,-0.18234844093705393,-0.04956087163469087
-7.3776601077476,2.660761404371331,1.8003347018467086,1.5595913607856489,1.693103441416317,0.4208673265051803,-0.1067183729734658,-0.1395859172547675,0.27722575688302703,-0.3886671444415409,0.08092445091276067,0.34572521742549406,0.00781545274771759,0.04725100232344305
-7.053225923906587,-3.2030042443839895,2.537061716751011,1.8008674310965838,-1.1213009408165926,-0.7560398887672296,0.16147356728321158,-0.10860824309209817,0.12738109007280338,-0.348567291216573,-0.10459422539263688,-0.3052438885781529,-0.13562292507046694,0.11249425105851386
-7.482758994929069,1.8564922067167307,-1.2212073485689754,0.012057131614531149,4.948563219450179,2.0081857075048424,-0.36811904653676475,-0.30922320048495017,0.1573561890665763,0.14028943552014086,-0.38748673117955496,-0.25597094680414556,0.12183533717810913,0.7569283815110472
-8.005575751275453,5.492263117719754,-0.47367141942154123,0.4789895048962753,0.25246195713502034,-3.2005516816610236,0.30653249629412044,0.20810766306492395,0.11805009227499828,-0.16034512869039158,0.023016835789606747,0.1690180082216842,-0.3272850358773985,0.18146137757393307
2.0293807935121695,-0.5173825901830972,0.23931692118251682,1.3041319481337137,0.04022716361571625,-1.0654850159699145,0.24255338580707198,0.1709142328275561,0.5137568768871312,0.4764140572743705,-1.5229999175018198,0.2931737117918938,0.5321187219908271,2.2857920058271066
0.5793184336480773,-0.9352101447943346,0.9806874153853263,1.0112808099396096,0.747748436077083,-0.8484775055300259,-0.1564511120464528,1.7763029216874173,-2.148847621632497,0.39631284923247656,-0.07954055094212911,-0.5901506030002627,0.5943120892996592,-0.0029249636259010736
2.031985080277167,-0.3932127246485066,0.5362464950791622,0.872977269560764,0.5402009508205874,-1.0537893413425157,1.2688766344154265,-0.7036745849087563,0.274879839419481,0.6226400833705016,-0.6633639312930467,-0.01762175760530751,-0.0032908613101192506,0.5648983363884928
1.9061281213072645,-0.3170682435826036,0.19620236785603426,0.8049324321091451,1.193002017583136,-0.6328961001360688,-0.5258316561939107,-0.6592931704651663,1.236622306731442,-0.7738754447644643,-0.8965890647512264,0.7182538779020025,0.0857600690074391,-0.49834144649396794
-2.1627355913606965,0.977893620848996,-0.6805670238564661,0.7414799376431666,1.9217265469103375,-0.23611847395467248,-0.25368240346315346,0.496061057911101,-0.49269644040470745,-0.10662855123301951,1.2233960920724156,0.4551938109061848,-1.391303940768079,-0.2909583999792387
0.6210239047120188,-0.6179445088224704,-0.5580334223306477,1.0242202188713958,0.8385801945094207,-0.3564927158565802,0.8684791812067905,0.9494403957895722,0.23838360024728056,-0.05615451704611221,-0.18186402934537368,0.3968281568885677,-1.8787493643443702,0.6298087374041919
0.07399762630932935,0.894908645535539,0.3457847343110389,1.2495974884852374,0.9347632251410581,-0.6351743293199955,0.8277882110890135,0.2933496493229063,-1.0058605229939876,-0.13815207637059315,0.7811028444519348,-0.6059285347454975,-0.7598868903198548,-0.19399690504339406
-0.07888153969774307,-1.0751500412365949,0.4006223062237931,0.635712772830509,1.2984386945012818,-0.519651135955302,-0.7627263763113683,-0.6249282050655637,0.34911988420396683,-0.979607668731783,-0.26946434107616524,-0.33403018781683563,-1.065408504421011,-0.7270442909420699
-0.8198267488998281,-0.033867995553094096,1.2540324447693048,0.8505092077253382,1.1450740072661163,-0.5381226833229031,0.24054695222654648,-0.024162921168181757,0.18720916534691143,1.0115668331425296,1.773728917839643,-0.013731323819449304,-0.274916669767591,0.3135096630259658
-0.6937565993015703,-0.5249650134050016,0.08742560626987578,1.0952464159235742,0.8429732371694798,-0.6414468851718418,-0.044629531596230246,-0.7127926607639379,0.32187002084014593,0.48907390027915015,0.9647989232931801,1.1031809676213635,-0.4078438642487572,0.22510830174076155
2.3545818979883704,-0.6978250199787078,-0.49013080805145703,1.3062214159715622,1.2752674121329,0.15994772104863472,-0.2426653674583845,0.11785296952709219,-0.32843502144787595,-1.2567226880740132,-0.06492349591166831,0.16505102772937652,-0.640993808529993,-0.15540145304838263
1.8892290462174761,-0.32198555866083295,1.2931759874894504,1.4300992832442447,0.6032761790861865,-0.580896224423923,1.0391108975301326,0.4158495240219285,-1.426840017643048,0.649358361702235,-0.1064275453658277,0.5233618241442022,0.8499745506702018,0.09987370705875499
-0.5973921662585794,0.055584399022192206,-0.4651123602300369,1.6288571194480153,0.45457834820083487,-0.8663367626078134,-0.21517365077818015,-0.13722332717137384,0.05008217658132866,0.03487097059004466,0.1755523141689043,0.6492199728935533,1.5079085110411967,-0.558493936625388
0.3222645875916604,-0.4013585334609043,0.10421444161140457,0.7106443937960472,1.2747759581677827,-0.4929044041283111,0.3867269990537302,0.3603615980644388,-0.5969115097294099,0.39644544968649253,-0.33566222785999456,-1.9980186003918892,0.028453584850849024,0.6164406301892539
-2.520737532367752,1.2779676893753067,1.5997363396938467,0.6428202439882065,1.1747557048562358,-1.04326267360016,-0.2823259628501369,0.3992905404042263,0.3948130081208731,0.195794583937946,0.15117550739333216,-0.2183934090090715,-0.7276047043002521,-0.7185102811947169
0.6449830116197623,0.00923993319072866,0.5028611215018884,2.177634925742017,-0.3200603910986249,-0.5084489889397446,0.8405145717160093,-0.26026575770133215,2.95033609270187,0.8513245193258153,-1.5940944068219547,-0.320460737659264,-0.04222362557003212,-0.3614956768152508
0.3238445726942756,-2.202139779029947,0.7057978865815681,0.7038633858108645,0.6128248433236827,-0.589884018331014,-0.6421718606121202,0.3587749244353956,1.2947837632189207,-0.4885890866329228,-0.18431741228296794,-1.0280587490352848,0.05618521437518292,0.7353418543491907
1.1408722756117027,-0.22411582187827556,-0.5362007770458985,0.47532891283905887,1.1863650376842823,-0.9792768671066052,0.21016544489173175,-0.022248666018068367,-0.2938742178370228,0.13389226876564284,-0.34608130433194473,0.9406126498909065,-0.13764402414339294,0.4956667172538737
-1.041411837677335,0.1066998570363268,0.2416488681551065,0.8576173260101594,0.8099472832862682,-0.7840656468001467,0.4286396654725752,-0.2169407328261646,0.7328897507506902,-0.6005745812585265,-0.30291250863513625,0.9832674295161561,-0.20956702536695201,-0.2562368729977472
-1.4991257440805328,-0.43410313243959625,0.9203942113407545,1.4173719518253538,0.3195597202815102,-0.32742581255123787,-0.003124039654042157,0.9216922549231932,-0.46206553450903737,-0.5041468894415702,-0.28854415663688293,-0.5786412777814779,-0.9161801403419306,1.0782868392942742
1.209686210345763,0.1587677927994555,-1.1996957555648695,0.8791550116515315,0.8873031307107381,-0.9726655825261492,0.7063066359240534,0.707511047828104,0.43051483539040536,-0.2086437224425238,1.1842714984066287,-0.7021874050679969,0.2061960364141664,0.631745598755327
2.4632869052382937,-0.33867078712795406,-1.129801612435164,1.2035219840589113,1.0923976369036723,-0.46461218282839367,-0.15223814249834264,0.354951375998197,0.9916374787625155,0.3796994727442139,-0.39279765963569513,-0.43022389122599863,-0.0036594996314462573,0.045360751919812196
0.7466709555543127,0.2501004036038159,-0.7535311373795008,1.2586091690205006,0.6536594068554656,-0.6190966890918872,-0.06766371567308824,-0.03648009729055255,-0.27805360503079574,-0.5590426839557501,-0.8574605114956696,-0.3193701142112767,-0.5896202568759694,0.9883904993708953
2.2104462002018606,-0.2391779428279634,-0.023026809710768887,1.0389001246376222,1.0334358034534539,-0.49443765333549233,-0.6402747648053735,-0.10551242246122676,0.21929970042345034,-1.922989683950278,0.23648116250503734,0.05591340005841699,-0.38896963818438063,0.13685158888499
-0.10755036483090927,-0.28195437229336173,1.106206208158755,0.6353110420097768,1.0274334920088648,-0.5731656531521228,0.3374430928650868,-0.13285374510343198,0.6120503066360563,-0.4836415735073439,-0.7450923612049869,-0.3289636885904713,0.40676226513432545,0.4689784425048873
0.8549928700869699,-0.29711960196097853,0.4713050251025933,1.096445947598554,0.9993854938375311,-0.4866712743536363,-0.3487898132141288,-0.3099409893028821,-0.79768100633831,-0.13608486134078618,1.0263861788476112,-0.016372893313039243,-0.36090064869730315,0.3906757090111116
0.3126826078027486,0.8724578168958851,0.9361582964567283,0.3170763737341377,1.1482955821621392,-1.052258302258434,1.3880423013031586,-0.515940717709985,-0.2536554468166173,-0.7071054792004157,-0.5067786238344517,0.3975688006462057,-0.15284705819209735,0.18971754774206243
0.9123048159865206,-1.1320411135867494,0.5778951212319214,1.116327421398717,0.5041818564475647,-0.6279026671456703,-0.12409608304283394,0.9147781915429991,-0.344862400811901,-0.5194340115778125,0.5051974480626784,-1.6836090484921442,-1.398369196639534,-0.5614399092930824
0.3638725016231762,-0.04769149459770289,0.7618539390526808,0.8823621434016656,0.3520310739072591,-1.385157739227484,0.27521640518915186,0.20945178626646185,0.5997493164095086,-1.1404238241911437,0.5279043678474991,-0.5923393390727414,-0.2105766362328743,-1.319066980648198
0.40160496880356,-1.1837842627315456,0.7646622183228288,1.7096449432511938,0.1945028774001881,-0.4836374657812348,-0.10822281110028352,-0.173200782146675,0.672675438504615,0.5190710192778196,-0.3847543253356259,-0.29711804046271517,1.3365355678211361,-0.739269785912504
0.10652014981961488,-0.9232916028869788,-1.1210800913564398,0.6452118647460663,0.6251593525783011,-1.3336863658588318,-0.35162755661863965,0.5034262184993419,-0.7431540026052179,0.416955734306771,1.243736227767718,1.7321089706307273,-0.5518853913419071,1.0158354255088429
0.8223698393895896,0.35345130367526234,-0.1349484943941307,0.8583093301765327,1.1735973115300733,-0.6832885849177693,-0.6785442339839419,0.3378047971215179,0.37485688832693503,1.392986394176184,-2.172245276846871,0.20955837750573583,-0.027847531497047117,0.6129040055567893
1.0018713023539505,-0.23481260071847648,0.3661279936568473,1.0943597781438388,-0.17536756522248376,-1.509578117062439,0.6297221352798008,0.7765001727596643,-0.09175286505437054,-0.9858150325062751,0.04301639691842309,0.3408297218834027,0.728136602876784,0.018930635379394142
0.25564643299051953,0.0831559614000252,-0.4511103730427807,0.7902045995192731,0.6919421617852884,-1.030775175061987,1.0544248795763216,0.30239321236022737,1.8400248470934477,0.8947249341159947,0.3883795188961476,0.29691803123935656,0.12376568857144632,-0.6175646510805919
-0.48221268942569795,-0.23663287135163913,0.4104804416128746,1.351329106921962,0.4479903488424757,-0.748571748005109,-0.8307723216983455,-0.5524317472671574,0.4989040317050398,-0.28045300037014564,-0.784600710694428,0.5403363002418495,0.31742716572685264,-0.785273218090493
-0.8425509755983024,-0.5795117488668549,0.3824131868542979,0.5030692725507878,0.5593663191810281,-1.0470356466035877,1.0960350178505938,0.36665136759051464,0.377126152296936,-0.31339474266066614,-0.1513603859130332,-1.142366340637234,-0.7330658023575229,0.17819377234884098
-1.0357929538622959,-0.5461769108342879,-0.04949626562910907,1.1458968023679545,0.5425031450895216,-1.0218781331030757,-0.6646213516549487,0.1761423373676664,-0.36542211634160027,2.050486268063312,0.45183214964647617,-0.6210957676194983,0.7422277933185865,-0.23245561364567602
1.7137537063965196,-0.2613540061737356,-0.083792673199715,0.8733331872808636,1.0900292768325068,-0.7232944657381394,-1.4515259272083876,-0.41831369380151345,0.6656004183143998,-0.9212852554211466,-0.04621948765389568,-0.5005068263042997,1.8367888996512358,0.6068017602321225
2.3131599022120817,-0.41349908967369126,-0.9824222018937506,1.0581775047919513,0.8915047805788816,-0.7259203449446847,-1.094027813660675,-1.1250108661084013,-1.4944863974578948,-0.7800139427946656,-0.25053648396758843,0.5126881891695728,0.8463256519276255,1.4438685383970784
-0.5242749223334713,0.1440787859886642,0.34657845539888943,0.7969896736488972,1.2119138796673663,-0.6432062389720983,-0.5356885501985453,-0.5040595091260265,-0.7666678838187546,0.6659277638943337,0.3000265647152761,-0.2844891993901497,-0.18641954042483744,0.8890237767068383
0.2062464967921195,-0.24340354558782182,1.0437410098381656,0.4613101649218782,1.6218305772077914,-0.07497701186269658,1.240419088424712,0.3983148848702611,-0.17994812944853708,-0.9147390471335494,0.32703004981497075,1.0093521347610852,-0.01615156529676184,0.14445638688365942
0.378405767101314,0.08806831945021361,1.138494695613887,-0.08232527879679251,1.4685088183799127,-0.5594845332060339,1.2527165691159374,0.3121203189688579,1.0695918397100244,-1.9313625401617056,0.8695121018241733,-0.1347626538451312,-0.510252599314032,1.413150421461471
0.97320928877546,0.43789587551651715,-0.739528270999433,0.2689601430108516,1.5908817787156952,-0.8367832811059864,-0.5150227633543005,-0.09472607175183656,1.0688558692218122,-1.420460537259529,-0.12435767159799022,0.6783917116436445,-0.7232198791821314,-1.2762971296643366
-1.6463771801325493,1.0601157535278727,-0.23952207134433365,1.1380478738084618,0.9122404828292711,-0.7149494462572678,0.12139070119210334,0.2400436950298028,-0.13035760040544314,-0.30123506038880965,0.5784746265056953,0.3343768795917556,-0.13789815275456535,-0.30476863930961084
-0.44520571379407375,-0.871203250824787,0.5328599900043178,0.6278352028194136,0.43524968389981733,-1.122202353143657,-0.26704796826123417,0.02327308352895747,0.8499489761351862,-0.2428102690644739,-0.11250046935191914,0.3500984530191329,-0.8433303711423191,0.8856036542256427
-0.8097610409354888,-0.0076019598174212125,-0.8288976127039945,1.2127661683891522,0.644049627455985,-0.6363599594617463,0.6567905809847877,-1.3524503366798797,1.0164332450480171,0.5180825418580448,0.5907044913120877,-1.1104059144601381,0.08209559653095834,1.2201080167069285
-0.5345663875467475,0.11769049128692576,-0.0004433157437589296,0.7817831306735493,0.5743261914250112,-1.4079872531236488,-0.3345840413972562,-0.3833982587597079,0.7778166469298038,0.13359217425867934,0.09318220110565693,-0.13379715683592552,0.645466553462984,-0.6236432885617216
0.5140141180096266,-0.5635820179885968,-0.3974613405199596,0.5191324959097915,1.2285681248897915,-0.8123238162509091,-0.7450554928055347,-0.5765302209968136,0.42812727807079193,-0.7140348554428626,-0.17707301647356877,-0.8974204987651234,0.5199119665214085,-0.02006255065841262
